01/01/2023;Date;Jours jul;Temp;Salinity;Conductivity;O2 (mL/L);O2 (%);pH
;2023-12-06 22:19:21;340,930104;29,7763;35,3615;5,864974;2,7755;63,507;8,03
;2023-12-06 23:19:21;340,971771;29,4273;35,3736;5,829163;2,4941;56,755;8,004
;2023-12-07 00:19:21;341,013438;29,3164;35,3653;5,816023;2,3584;53,568;7,969
;2023-12-07 01:19:21;341,055104;29,11;35,3719;5,794789;2,1469;48,605;7,969
;2023-12-07 02:19:21;341,096771;28,9075;35,3653;5,772081;2,0019;45,171;7,963
;2023-12-07 03:19:21;341,138438;28,7349;35,3704;5,754285;1,8833;42,379;7,932
;2023-12-07 04:19:21;341,180104;28,6128;35,3727;5,741513;1,8089;40,624;7,923
;2023-12-07 05:19:21;341,221771;28,4459;35,3763;5,724139;1,704;38,166;7,907
;2023-12-07 06:19:21;341,263438;28,3187;35,3805;5,711119;1,6039;35,85;7,889
;2023-12-07 07:19:21;341,305104;28,2118;35,3888;5,700847;1,5438;34,449;7,88
;2023-12-07 08:19:21;341,346771;28,1844;35,3814;5,696844;1,5308;34,141;7,877
;2023-12-07 09:19:21;341,388438;28,0203;35,3869;5,680074;1,4459;32,163;7,855
;2023-12-07 10:19:21;341,430104;28,0043;35,3818;5,677636;1,469;32,667;7,866
;2023-12-07 11:19:21;341,471771;27,9313;35,3893;5,670887;1,4416;32,022;7,892
;2023-12-07 12:19:21;341,513438;28,029;35,3867;5,680969;1,4862;33,065;7,924
;2023-12-07 13:19:21;341,555104;28,1974;35,3892;5,699365;1,587;35,405;7,985
;2023-12-07 14:19:21;341,596771;28,4312;35,3922;5,724854;1,7849;39,972;7,967
;2023-12-07 15:19:21;341,638438;28,6171;35,3854;5,743804;1,9065;42,822;7,902
;2023-12-07 16:19:21;341,680104;28,7916;35,3877;5,762862;1,9343;43,57;8,032
;2023-12-07 17:19:21;341,721771;29,0007;35,3898;5,785641;2,1371;48,301;7,94
;2023-12-07 18:19:21;341,763438;29,2493;35,4017;5,814105;2,3345;52,979;7,959
;2023-12-07 19:19:21;341,805104;29,3219;35,3777;5,818415;2,3842;54,164;7,951
;2023-12-07 20:19:21;341,846771;29,3729;35,3602;5,821351;2,4103;54,796;7,964
;2023-12-07 21:19:21;341,888438;29,442;35,3453;5,826609;2,4038;54,704;7,934
;2023-12-07 22:19:21;341,930104;29,5508;35,3369;5,837098;2,5272;57,609;7,934
;2023-12-07 23:19:21;341,971771;29,4593;35,2994;5,821757;2,4251;55,19;7,931
;2023-12-08 00:19:21;342,013438;29,4758;35,2923;5,822493;2,3332;53,111;7,912
;2023-12-08 01:19:21;342,055104;29,4159;35,3072;5,818245;2,2597;51,392;7,91
;2023-12-08 02:19:21;342,096771;29,2657;35,3159;5,803367;2,0687;46,937;7,902
;2023-12-08 03:19:21;342,138438;29,1485;35,3207;5,791482;1,941;43,958;7,871
;2023-12-08 04:19:21;342,180104;29,0682;35,3149;5,782025;1,7808;40,276;7,867
;2023-12-08 05:19:21;342,221771;29,0668;35,2977;5,779368;1,7353;39,243;7,85
;2023-12-08 06:19:21;342,263438;28,992;35,2931;5,770685;1,6086;36,332;7,843
;2023-12-08 07:19:21;342,305104;28,7935;35,3059;5,751266;1,5149;34,11;7,821
;2023-12-08 08:19:21;342,346771;28,6098;35,3267;5,734579;1,4357;32,233;7,805
;2023-12-08 09:19:21;342,388438;28,5164;35,3192;5,723486;1,3671;30,646;7,795
;2023-12-08 10:19:21;342,430104;28,4202;35,3128;5,712276;1,3579;30,39;7,825
;2023-12-08 11:19:21;342,471771;28,3056;35,3478;5,705025;1,3496;30,155;7,862
;2023-12-08 12:19:21;342,513438;28,3886;35,353;5,714658;1,3971;31,26;7,911
;2023-12-08 13:19:21;342,555104;28,5118;35,3538;5,727975;1,4537;32,59;7,957
;2023-12-08 14:19:21;342,596771;28,5848;35,3494;5,735159;1,5175;34,061;7,913
;2023-12-08 15:19:21;342,638438;28,8816;35,3405;5,765713;1,6602;37,442;7,91
;2023-12-08 16:19:21;342,680104;29,0735;35,3642;5,789751;1,8466;41,779;7,972
;2023-12-08 17:19:21;342,721771;29,3953;35,3652;5,824496;2,0787;47,274;8,005
;2023-12-08 18:19:21;342,763438;29,6956;35,3736;5,858056;2,2921;52,384;8,006
;2023-12-08 19:19:21;342,805104;30,0862;35,372;5,899948;2,5319;58,225;7,972
;2023-12-08 20:19:21;342,846771;30,3601;35,3802;5,930761;2,7588;63,724;7,964
;2023-12-08 21:19:21;342,888438;30,6023;35,3848;5,957634;2,8661;66,46;7,964
;2023-12-08 22:19:21;342,930104;30,6659;35,3827;5,964207;2,8913;67,111;7,961
;2023-12-08 23:19:21;342,971771;30,7162;35,3768;5,968769;2,9651;68,875;8,003
;2023-12-09 00:19:21;343,013438;30,5869;35,3712;5,953941;2,6697;61,885;7,968
;2023-12-09 01:19:21;343,055104;30,3206;35,3631;5,923946;2,4128;55,691;7,939
;2023-12-09 02:19:21;343,096771;30,0705;35,3691;5,897839;2,0838;47,908;7,91
;2023-12-09 03:19:21;343,138438;29,9658;35,3757;5,887503;2,0369;46,753;7,893
;2023-12-09 04:19:21;343,180104;29,8224;35,3683;5,87094;1,9469;44,582;7,883
;2023-12-09 05:19:21;343,221771;29,4699;35,3475;5,829939;1,7334;39,465;7,86
;2023-12-09 06:19:21;343,263438;29,3303;35,3325;5,812735;1,5692;35,644;7,846
;2023-12-09 07:19:21;343,305104;29,2452;35,33;5,803223;1,5039;34,115;7,837
;2023-12-09 08:19:21;343,346771;29,0997;35,3426;5,789423;1,4513;32,845;7,832
;2023-12-09 09:19:21;343,388438;28,9946;35,3342;5,776912;1,4156;31,981;7,816
;2023-12-09 10:19:21;343,430104;28,8294;35,2579;5,748169;1,3885;31,273;7,811
;2023-12-09 11:19:21;343,471771;28,6843;35,1871;5,722426;1,3837;31,079;7,808
;2023-12-09 12:19:21;343,513438;28,6544;35,1116;5,708335;1,4741;33,081;7,814
;2023-12-09 13:19:21;343,555104;28,7445;35,1143;5,718343;1,7899;40,225;7,878
;2023-12-09 14:19:21;343,596771;28,7951;35,0768;5,718302;1,9997;44,967;7,892
;2023-12-09 15:19:21;343,638438;28,7504;35,0722;5,712881;2,1966;49,359;7,92
;2023-12-09 16:19:21;343,680104;28,6892;35,1144;5,712453;2,3529;52,831;7,932
;2023-12-09 17:19:21;343,721771;28,6584;35,1825;5,718996;2,3862;53,573;7,978
;2023-12-09 18:19:21;343,763438;28,6524;35,1746;5,717225;2,4299;54,546;7,965
;2023-12-09 19:19:21;343,805104;28,6807;35,1324;5,714144;2,4478;54,959;7,968
;2023-12-09 20:19:21;343,846771;28,6336;35,1472;5,711256;2,4064;53,994;7,964
;2023-12-09 21:19:21;343,888438;28,6118;35,5539;5,767471;2,2935;51,558;7,956
;2023-12-09 22:19:21;343,930104;28,558;35,6028;5,768716;2,2313;50,129;7,959
;2023-12-09 23:19:21;343,971771;28,4706;35,586;5,756885;2,0998;47,105;7,939
;2023-12-10 00:19:21;344,013438;28,3812;35,6174;5,751743;1,9878;44,535;7,921
;2023-12-10 01:19:21;344,055104;28,254;35,6313;5,740032;1,8642;41,682;7,909
;2023-12-10 02:19:21;344,096771;28,1598;35,6382;5,730851;1,7836;39,821;7,902
;2023-12-10 03:19:21;344,138438;28,1511;35,6464;5,731097;1,7038;38,036;7,889
;2023-12-10 04:19:21;344,180104;28,0405;35,6447;5,718936;1,6597;36,983;7,876
;2023-12-10 05:19:21;344,221771;28,0068;35,6506;5,716149;1,6568;36,9;7,872
;2023-12-10 06:19:21;344,263438;27,983;35,654;5,71407;1,6419;36,555;7,87
;2023-12-10 07:19:21;344,305104;27,9437;35,6428;5,708237;1,6153;35,937;7,866
;2023-12-10 08:19:21;344,346771;27,9338;35,6203;5,703985;1,583;35,21;7,865
;2023-12-10 09:19:21;344,388438;27,861;35,6344;5,69815;1,5568;34,588;7,857
;2023-12-10 10:19:21;344,430104;27,8183;35,6401;5,694369;1,5429;34,256;7,858
;2023-12-10 11:19:21;344,471771;27,7713;35,608;5,684775;1,5135;33,571;7,851
;2023-12-10 12:19:21;344,513438;27,7923;35,4728;5,667867;1,6497;36,578;7,865
;2023-12-10 13:19:21;344,555104;27,8129;35,4756;5,670478;1,7828;39,541;7,89
;2023-12-10 14:19:21;344,596771;28,0035;35,4977;5,694041;2,1358;47,525;7,929
;2023-12-10 15:19:21;344,638438;28,159;35,5412;5,716941;2,3276;51,938;7,96
;2023-12-10 16:19:21;344,680104;28,2691;35,5826;5,734688;2,445;54,668;7,976
;2023-12-10 17:19:21;344,721771;28,3456;35,5779;5,74225;2,5234;56,489;7,989
;2023-12-10 18:19:21;344,763438;28,4756;35,5638;5,754226;2,5578;57,377;8,004
;2023-12-10 19:19:21;344,805104;28,4873;35,6063;5,761593;2,5585;57,416;7,996
;2023-12-10 20:19:21;344,846771;28,3953;35,2263;5,697204;2,4152;54,005;7,989
;2023-12-10 21:19:21;344,888438;28,2664;34,8719;5,632667;2,3656;52,681;7,981
;2023-12-10 22:19:21;344,930104;28,1734;34,9778;5,637994;2,198;48,903;7,957
;2023-12-10 23:19:21;344,971771;28,1472;35,0986;5,652477;2,0799;46,288;7,943
;2023-12-11 00:19:21;345,013438;28,0959;35,1145;5,649302;1,9963;44,392;7,935
;2023-12-11 01:19:21;345,055104;28,0795;35,2598;5,668289;1,9554;43,508;7,923
;2023-12-11 02:19:21;345,096771;28,0983;35,2851;5,673907;1,9794;44,062;7,922
;2023-12-11 03:19:21;345,138438;28,1003;35,3339;5,681071;1,9524;43,473;7,917
;2023-12-11 04:19:21;345,180104;28,1387;35,4076;5,695695;1,9514;43,497;7,92
;2023-12-11 05:19:21;345,221771;28,1083;35,4316;5,695878;1,8656;41,569;7,907
;2023-12-11 06:19:21;345,263438;28,1079;35,4749;5,701999;1,8778;41,851;7,908
;2023-12-11 07:19:21;345,305104;28,1167;35,493;5,705529;1,8835;41,988;7,91
;2023-12-11 08:19:21;345,346771;28,0878;35,5262;5,707156;1,8549;41,339;7,908
;2023-12-11 09:19:21;345,388438;27,9638;35,5259;5,693788;1,8202;40,484;7,9
;2023-12-11 10:19:21;345,430104;27,8641;35,5524;5,686856;1,823;40,484;7,897
;2023-12-11 11:19:21;345,471771;27,8941;35,5317;5,687141;1,9158;42,562;7,912
;2023-12-11 12:19:21;345,513438;27,9179;35,5418;5,691134;2,0053;44,57;7,927
;2023-12-11 13:19:21;345,555104;28,2692;35,5427;5,728997;2,2815;51,002;7,988
;2023-12-11 14:19:21;345,596771;28,4693;35,5511;5,751742;2,4354;54,622;7,992
;2023-12-11 15:19:21;345,638438;28,5544;35,5648;5,762858;2,4781;55,66;8,009
;2023-12-11 16:19:21;345,680104;28,5892;35,5646;5,766595;2,5064;56,327;8,015
;2023-12-11 17:19:21;345,721771;28,6083;35,577;5,770437;2,5297;56,872;8,019
;2023-12-11 18:19:21;345,763438;28,5148;35,5923;5,76254;2,4971;56,058;8,017
;2023-12-11 19:19:21;345,805104;28,5259;35,5969;5,764405;2,4839;55,775;8,02
;2023-12-11 20:19:21;345,846771;28,4383;35,7704;5,779819;3,7719;84,656;8,005
;2023-12-11 21:19:21;345,888438;28,4213;35,7848;5,780034;3,7618;84,413;7,99
;2023-12-11 22:19:21;345,930104;28,3581;35,7798;5,77249;3,4719;77,827;7,976
;2023-12-11 23:19:21;345,971771;28,3573;35,7876;5,773519;3,3739;75,633;7,969
;2023-12-12 00:19:21;346,013438;28,2301;35,7926;5,760466;2,9646;66,322;7,937
;2023-12-12 01:19:21;346,055104;28,1707;35,7343;5,745738;3,1288;69,904;7,926
;2023-12-12 02:19:21;346,096771;28,092;35,6647;5,727331;2,9789;66,444;7,917
;2023-12-12 03:19:21;346,138438;28,0941;35,6255;5,721969;3,0121;67,173;7,918
;2023-12-12 04:19:21;346,180104;27,9989;35,7136;5,72425;3,1769;70,772;7,919
;2023-12-12 05:19:21;346,221771;28,0221;35,6752;5,721287;3,0652;68,295;7,911
;2023-12-12 06:19:21;346,263438;28,0709;35,7066;5,731027;2,9458;65,698;7,918
;2023-12-12 07:19:21;346,305104;28,0443;35,682;5,724655;2,8422;63,353;7,905
;2023-12-12 08:19:21;346,346771;28,0955;35,6943;5,731933;2,7252;60,799;7,9
;2023-12-12 09:19:21;346,388438;27,9851;35,662;5,715427;2,5863;57,585;7,885
;2023-12-12 10:19:21;346,430104;28,0151;35,6683;5,719548;2,5345;56,462;7,884
;2023-12-12 11:19:21;346,471771;28,1388;35,6805;5,734619;2,5863;57,737;7,894
;2023-12-12 12:19:21;346,513438;28,202;35,6701;5,739962;2,768;61,853;7,913
;2023-12-12 13:19:21;346,555104;28,3047;35,6578;5,749269;3,1248;69,938;7,935
;2023-12-12 14:19:21;346,596771;28,5908;35,6631;5,780917;3,551;79,85;7,976
;2023-12-12 15:19:21;346,638438;28,9357;35,6776;5,820287;3,7963;85,85;8,022
;2023-12-12 16:19:21;346,680104;29,0635;35,6851;5,835217;3,8459;87,156;8,039
;2023-12-12 17:19:21;346,721771;29,1762;35,6837;5,847221;3,8766;88,01;8,016
;2023-12-12 18:19:21;346,763438;29,1452;35,683;5,843758;3,6535;82,902;8,023
;2023-12-12 19:19:21;346,805104;29,0339;35,6711;5,829971;3,425;77,574;8,003
;2023-12-12 20:19:21;346,846771;29,1161;35,6464;5,835288;3,2626;73,982;8,004
;2023-12-12 21:19:21;346,888438;28,727;35,6591;5,795052;3,1736;71,518;7,977
;2023-12-12 22:19:21;346,930104;28,7143;35,6426;5,791307;3,0317;68,301;7,968
;2023-12-12 23:19:21;346,971771;28,5282;35,6461;5,771722;2,7799;62,44;7,939
;2023-12-13 00:19:21;347,013438;28,5882;35,6271;5,775453;2,7193;61,133;7,936
;2023-12-13 01:19:21;347,055104;28,4246;35,5901;5,752515;2,7072;60,686;7,927
;2023-12-13 02:19:21;347,096771;28,4274;35,5918;5,753056;2,6613;59,661;7,924
;2023-12-13 03:19:21;347,138438;28,4662;35,5819;5,755826;2,5765;57,792;7,917
;2023-12-13 04:19:21;347,180104;28,0359;35,4639;5,692709;2,6739;59,519;7,921
;2023-12-13 05:19:21;347,221771;28,0127;35,4655;5,690451;2,5894;57,617;7,918
;2023-12-13 06:19:21;347,263438;28,0139;35,5095;5,696847;2,5418;56,574;7,909
;2023-12-13 07:19:21;347,305104;28,0071;35,5554;5,702635;2,5297;56,313;7,903
;2023-12-13 08:19:21;347,346771;27,9995;35,545;5,700344;2,4703;54,979;7,898
;2023-12-13 09:19:21;347,388438;27,9607;35,5703;5,699766;2,5094;55,822;7,9
;2023-12-13 10:19:21;347,430104;27,9411;35,5661;5,69707;2,3764;52,845;7,905
;2023-12-13 11:19:21;347,471771;28,0128;35,5606;5,703984;2,5486;56,74;7,934
;2023-12-13 12:19:21;347,513438;28,2125;35,5402;5,722546;2,6243;58,61;7,965
;2023-12-13 13:19:21;347,555104;28,412;35,537;5,743554;2,7999;62,732;7,977
;2023-12-13 14:19:21;347,596771;28,6949;35,5117;5,770355;2,9371;66,101;7,967
;2023-12-13 15:19:21;347,638438;28,6515;35,3492;5,742276;2,9082;65,345;8,017
;2023-12-13 16:19:21;347,680104;28,6547;35,4115;5,751595;3,0159;67,792;8,02
;2023-12-13 17:19:21;347,721771;28,9296;35,4241;5,782961;3,081;69,569;8,025
;2023-12-13 18:19:21;347,763438;28,81;35,4957;5,780434;2,9732;67,031;8
;2023-12-13 19:19:21;347,805104;28,6976;35,5042;5,769558;2,8496;64,132;7,994
;2023-12-13 20:19:21;347,846771;28,6414;35,4857;5,760857;2,7312;61,405;7,977
;2023-12-13 21:19:21;347,888438;28,5084;35,4882;5,746918;2,5838;57,967;7,957
;2023-12-13 22:19:21;347,930104;28,5216;35,4785;5,746933;2,492;55,915;7,95
;2023-12-13 23:19:21;347,971771;28,4765;35,4816;5,742534;2,3124;51,849;7,928
;2023-12-14 00:19:21;348,013438;28,4066;35,4835;5,735306;2,2298;49,94;7,911
;2023-12-14 01:19:21;348,055104;28,3514;35,4761;5,728304;2,2124;49,504;7,909
;2023-12-14 02:19:21;348,096771;28,3532;35,4561;5,725626;2,2117;49,484;7,898
;2023-12-14 03:19:21;348,138438;28,3249;35,4501;5,72175;2,2319;49,912;7,897
;2023-12-14 04:19:21;348,180104;28,3354;35,4145;5,717771;2,156;48,213;7,889
;2023-12-14 05:19:21;348,221771;28,3091;35,4238;5,716287;2,1317;47,651;7,881
;2023-12-14 06:19:21;348,263438;28,2959;35,4363;5,716652;2,1322;47,656;7,888
;2023-12-14 07:19:21;348,305104;28,2613;35,4342;5,712636;2,0093;44,882;7,875
;2023-12-14 08:19:21;348,346771;28,2563;35,4537;5,714882;2,1189;47,333;7,877
;2023-12-14 09:19:21;348,388438;28,2254;35,4536;5,711557;2,0168;45,028;7,863
;2023-12-14 10:19:21;348,430104;28,1932;35,4461;5,707043;1,9983;44,591;7,867
;2023-12-14 11:19:21;348,471771;28,2077;35,4557;5,70997;2,0447;45,639;7,877
;2023-12-14 12:19:21;348,513438;28,2724;35,4577;5,717192;2,1659;48,398;7,919
;2023-12-14 13:19:21;348,555104;28,4337;35,4658;5,735671;2,3384;52,392;7,953
;2023-12-14 14:19:21;348,596771;28,7132;35,4669;5,765867;2,702;60,813;7,968
;2023-12-14 15:19:21;348,638438;29,0315;35,4677;5,800239;3,012;68,139;8,02
;2023-12-14 16:19:21;348,680104;29,29;35,4774;5,829502;3,19;72,471;8,038
;2023-12-14 17:19:21;348,721771;29,5015;35,4643;5,850415;3,183;72,553;8,057
;2023-12-14 18:19:21;348,763438;29,4802;35,4739;5,849525;3,1336;71,407;8,019
;2023-12-14 19:19:21;348,805104;29,5014;35,4807;5,852797;3,0715;70,017;8,011
;2023-12-14 20:19:21;348,846771;29,4548;35,4779;5,847368;3,0101;68,567;8,012
;2023-12-14 21:19:21;348,888438;29,2212;35,4678;5,82069;2,8394;64,431;7,982
;2023-12-14 22:19:21;348,930104;29,0549;35,4544;5,800829;2,596;58,747;7,966
;2023-12-14 23:19:21;348,971771;28,944;35,4536;5,788779;2,4165;54,587;7,953
;2023-12-15 00:19:21;349,013438;28,8654;35,4562;5,780688;2,3024;51,943;7,942
;2023-12-15 01:19:21;349,055104;28,699;35,4767;5,765756;2,2186;49,923;7,918
;2023-12-15 02:19:21;349,096771;28,6103;35,4674;5,754876;2,046;45,971;7,889
;2023-12-15 03:19:21;349,138438;28,6034;35,451;5,751779;2,0537;46,136;7,882
;2023-12-15 04:19:21;349,180104;28,4183;35,447;5,731315;2,0155;45,14;7,866
;2023-12-15 05:19:21;349,221771;28,4083;35,441;5,729392;2,0253;45,35;7,863
;2023-12-15 06:19:21;349,263438;28,3899;35,4412;5,727437;1,914;42,847;7,855
;2023-12-15 07:19:21;349,305104;28,3447;35,43;5,720987;1,9719;44,106;7,86
;2023-12-15 08:19:21;349,346771;28,2806;35,4351;5,714842;1,8527;41,399;7,854
;2023-12-15 09:19:21;349,388438;28,2512;35,4264;5,710438;1,845;41,204;7,838
;2023-12-15 10:19:21;349,430104;28,198;35,4309;5,705384;1,7889;39,919;7,858
;2023-12-15 11:19:21;349,471771;28,191;35,4344;5,705131;1,8099;40,384;7,885
;2023-12-15 12:19:21;349,513438;28,2671;35,4336;5,713183;1,8127;40,496;7,935
;2023-12-15 13:19:21;349,555104;28,3667;35,434;5,723918;1,9098;42,734;7,895
;2023-12-15 14:19:21;349,596771;28,5013;35,4341;5,738374;2,0998;47,089;7,892
;2023-12-15 15:19:21;349,638438;28,7513;35,418;5,762902;2,3151;52,122;7,975
;2023-12-15 16:19:21;349,680104;29,0717;35,3913;5,793488;2,6709;60,437;7,946
;2023-12-15 17:19:21;349,721771;29,1069;35,4099;5,799981;2,9494;66,782;7,997
;2023-12-15 18:19:21;349,763438;29,2472;35,4104;5,815137;3,0077;68,257;8,054
;2023-12-15 19:19:21;349,805104;29,3572;35,4124;5,827275;3,1112;70,732;8,043
;2023-12-15 20:19:21;349,846771;29,4401;35,3923;5,833279;3,0219;68,786;8,033
;2023-12-15 21:19:21;349,888438;29,4458;35,3923;5,833896;2,9236;66,555;7,988
;2023-12-15 22:19:21;349,930104;29,4297;35,3825;5,830724;2,8299;64,401;7,984
;2023-12-15 23:19:21;349,971771;29,3908;35,3789;5,826017;2,7591;62,751;7,976
;2023-12-16 00:19:21;350,013438;29,351;35,3781;5,821607;2,7375;62,218;7,973
;2023-12-16 01:19:21;350,055104;29,2529;35,3701;5,809898;2,7231;61,791;7,962
;2023-12-16 02:19:21;350,096771;29,1703;35,3867;5,803416;2,5563;57,934;7,926
;2023-12-16 03:19:21;350,138438;28,9914;35,395;5,785386;2,1854;49,389;7,902
;2023-12-16 04:19:21;350,180104;28,8709;35,3891;5,771588;2,0424;46,065;7,891
;2023-12-16 05:19:21;350,221771;28,7327;35,3958;5,757717;1,924;43,298;7,874
;2023-12-16 06:19:21;350,263438;28,6987;35,3878;5,752908;1,8732;42,131;7,853
;2023-12-16 07:19:21;350,305104;28,5431;35,3875;5,736178;1,7015;38,172;7,822
;2023-12-16 08:19:21;350,346771;28,5443;35,3819;5,735486;1,6866;37,837;7,823
;2023-12-16 09:19:21;350,388438;28,4701;35,386;5,728119;1,7222;38,591;7,833
;2023-12-16 10:19:21;350,430104;28,4462;35,3867;5,725656;1,6622;37,231;7,846
;2023-12-16 11:19:21;350,471771;28,4074;35,3942;5,722582;1,6153;36,161;7,875
;2023-12-16 12:19:21;350,513438;28,4256;35,4025;5,725728;1,7213;38,546;7,925
;2023-12-16 13:19:21;350,555104;28,5381;35,4047;5,738102;1,7947;40,264;7,913
;2023-12-16 14:19:21;350,596771;28,7141;35,3958;5,75571;1,9179;43,148;7,923
;2023-12-16 15:19:21;350,638438;28,9315;35,4151;5,78186;2,1936;49,531;7,938
;2023-12-16 16:19:21;350,680104;29,1687;35,4197;5,808053;2,538;57,528;7,919
;2023-12-16 17:19:21;350,721771;29,4366;35,3863;5,832022;2,8142;64,054;7,976
;2023-12-16 18:19:21;350,763438;29,5193;35,4287;5,847134;3,0796;70,203;8,011
;2023-12-16 19:19:21;350,805104;29,4263;35,3853;5,830757;3,1308;71,247;8,026
;2023-12-16 20:19:21;350,846771;29,321;35,7767;5,876453;5,818;132,461;8,019
;2023-12-16 21:19:21;350,888438;29,2153;35,7711;5,864158;3,9027;88,702;7,999
;2023-12-16 22:19:21;350,930104;29,1752;35,759;5,858042;3,9043;88,674;7,982
;2023-12-16 23:19:21;350,971771;29,1328;35,7586;5,853381;3,6203;82,167;7,982
;2023-12-17 00:19:21;351,013438;29,0061;35,7558;5,839232;3,4441;78,008;7,966
;2023-12-17 01:19:21;351,055104;28,984;35,7706;5,838968;3,4369;77,824;7,954
;2023-12-17 02:19:21;351,096771;28,8889;35,7963;5,832361;3,2546;73,592;7,939
;2023-12-17 03:19:21;351,138438;28,758;35,7881;5,816994;3,9572;89,287;7,913
;2023-12-17 04:19:21;351,180104;28,716;35,7692;5,809724;2,7055;60,996;7,897
;2023-12-17 05:19:21;351,221771;28,7675;35,7326;5,810019;2,8377;64,018;7,884
;2023-12-17 06:19:21;351,263438;28,7331;35,7318;5,80619;2,5823;58,223;7,882
;2023-12-17 07:19:21;351,305104;28,7153;35,7201;5,80257;2,5822;58,199;7,874
;2023-12-17 08:19:21;351,346771;28,6641;35,7278;5,798144;2,5791;58,084;7,872
;2023-12-17 09:19:21;351,388438;28,6109;35,7326;5,793073;2,501;56,279;7,862
;2023-12-17 10:19:21;351,430104;28,5717;35,7432;5,790351;2,4769;55,703;7,864
;2023-12-17 11:19:21;351,471771;28,5095;35,7532;5,78506;2,3642;53,119;7,899
;2023-12-17 12:19:21;351,513438;28,5236;35,7671;5,788588;2,3671;53,201;7,95
;2023-12-17 13:19:21;351,555104;28,6267;35,7744;5,800798;2,4769;55,763;7,892
;2023-12-17 14:19:21;351,596771;28,815;35,7645;5,819769;2,8144;63,552;7,97
;2023-12-17 15:19:21;351,638438;29,109;35,7668;5,851986;2,6921;61,08;7,943
;2023-12-17 16:19:21;351,680104;29,4953;35,758;5,89266;3,5566;81,192;8,019
;2023-12-17 17:19:21;351,721771;29,8367;35,7631;5,930545;3,0093;69,077;8,051
;2023-12-17 18:19:21;351,763438;30,2061;35,7441;5,967986;3,3282;76,842;8,058
;2023-12-17 19:19:21;351,805104;30,4633;35,7789;6,001193;4,6166;107,044;8,035
;2023-12-17 20:19:21;351,846771;30,364;35,7462;5,98551;4,4259;102,443;8,032
;2023-12-17 21:19:21;351,888438;30,2599;35,7263;5,971205;4,3227;99,878;8,017
;2023-12-17 22:19:21;351,930104;30,2086;35,7242;5,965308;3,8873;89,742;7,991
;2023-12-17 23:19:21;351,971771;30,0972;35,7239;5,953126;3,9795;91,709;7,99
;2023-12-18 00:19:21;352,013438;29,9572;35,7031;5,934828;3,5878;82,489;7,969
;2023-12-18 01:19:21;352,055104;29,8453;35,7093;5,923576;3,3196;76,187;7,941
;2023-12-18 02:19:21;352,096771;29,793;35,7061;5,917417;3,2735;75,066;7,928
;2023-12-18 03:19:21;352,138438;29,6028;35,7107;5,897438;3,0665;70,107;7,876
;2023-12-18 04:19:21;352,180104;29,404;35,7339;5,879216;2,5531;58,191;7,878
;2023-12-18 05:19:21;352,221771;29,3105;35,7154;5,866388;2,6329;59,914;7,869
;2023-12-18 06:19:21;352,263438;29,0847;35,7403;5,845507;2,38;53,971;7,845
;2023-12-18 07:19:21;352,305104;28,9422;35,7316;5,828804;2,4528;55,489;7,846
;2023-12-18 08:19:21;352,346771;28,8024;35,7363;5,814337;2,5735;58,09;7,851
;2023-12-18 09:19:21;352,388438;28,7882;35,7346;5,812554;2,2766;51,376;7,824
;2023-12-18 10:19:21;352,430104;28,63;35,7496;5,797594;2,2554;50,772;7,842
;2023-12-18 11:19:21;352,471771;28,6063;35,7483;5,794838;2,3619;53,15;7,865
;2023-12-18 12:19:21;352,513438;28,6387;35,7516;5,798808;2,3598;53,131;7,921
;2023-12-18 13:19:21;352,555104;28,764;35,7528;5,812562;2,5308;57,097;7,963
;2023-12-18 14:19:21;352,596771;28,8673;35,7536;5,823874;2,4061;54,374;8,005
;2023-12-18 15:19:21;352,638438;29,2537;35,7555;5,86606;2,7135;61,706;8,015
;2023-12-18 16:19:21;352,680104;29,7107;35,7658;5,917225;3,3113;75,858;8,032
;2023-12-18 17:19:21;352,721771;30,2259;35,7884;5,976694;4,1498;95,863;8,024
