DateTime,salinite,conductivite,O2 (mL/L),ph,Fluorimetry (µg/L),turbidite
2021-05-21,34.9542,5.614866,1.8468,8.12,0.2398,1.1533
2021-05-21,34.9407,5.617654,2.0033,8.151,0.3261,1.1564
2021-05-21,36.082,5.853005,3.4034,8.225,0.4458,1.1716
2021-05-21,36.0781,5.894356,3.5033,8.239,0.4237,1.2269
2021-05-21,36.0711,5.839582,3.1994,8.204,0.3779,1.2617
2021-05-21,36.1457,5.816414,3.2226,8.172,0.3734,1.2006
2021-05-22,36.147,5.802701,3.187,8.166,0.3741,1.1979
2021-05-22,36.1709,5.807714,3.378,8.17,0.365,1.3627
2021-05-22,36.1828,5.806176,3.3801,8.17,0.3863,1.6607
2021-05-22,36.179,5.822434,3.6369,8.192,0.4588,2.3229
2021-05-22,36.1889,5.85279,4.1117,8.201,0.5305,2.0429
2021-05-22,36.1892,5.850548,4.0674,8.196,0.339,2.0372
2021-05-22,36.1719,5.829662,3.8178,8.18,0.2856,2.1349
2021-05-22,36.1936,5.821156,3.7089,8.171,0.2925,1.8911
2021-05-23,36.1834,5.810116,3.67,8.168,0.2368,1.9105
2021-05-23,36.161,5.80049,3.5811,8.168,0.2727,1.6927
2021-05-23,36.1528,5.793988,3.6489,8.166,0.2833,1.6752
2021-05-23,36.1638,5.810696,3.865,8.179,0.3879,1.6931
2021-05-23,36.1618,5.85367,4.2747,8.204,0.4474,1.5367
2021-05-23,36.1311,5.869497,3.8688,8.215,0.4085,1.637
2021-05-23,36.1653,5.837679,3.8956,8.195,0.2704,1.5779
2021-05-23,36.1691,5.815689,3.5626,8.179,0.2887,1.5863
2021-05-24,36.1637,5.806553,3.3927,8.17,0.3177,1.6839
2021-05-24,36.1492,5.797945,3.4224,8.173,0.3337,1.5954
2021-05-24,36.155,5.793915,3.3396,8.162,0.3367,1.6115
2021-05-24,36.158,5.809389,3.6603,8.191,0.4107,1.629
2021-05-24,36.1527,5.844377,3.955,8.211,0.5275,1.6454
2021-05-24,36.1498,5.838958,4.0124,8.216,0.3978,1.5699
2021-05-24,36.137,5.817437,3.5911,8.195,0.32,1.6115
2021-05-24,36.1317,5.800663,3.3221,8.167,0.3261,1.7629
2021-05-25,36.1231,5.787466,3.4118,8.166,0.2986,1.6885
2021-05-25,36.1148,5.780732,3.2513,8.163,0.3116,1.8693
2021-05-25,36.1028,5.77358,3.0817,8.155,0.3543,1.6752
2021-05-25,36.0889,5.776612,3.2555,8.168,0.3718,1.7137
2021-05-25,36.0861,5.832407,3.8693,8.202,0.4931,1.7812
2021-05-25,36.0852,5.846761,3.9004,8.209,0.4672,1.8075
2021-05-25,36.076,5.810621,3.2588,8.184,0.3276,1.8423
2021-05-25,36.0707,5.798269,3.1319,8.153,0.2879,1.9655
2021-05-26,36.0687,5.782215,3.1418,8.16,0.2604,1.9666
2021-05-26,36.1076,5.779255,3.6967,8.157,0.3055,1.9552
2021-05-26,36.103,5.771996,3.5879,8.147,0.3055,2.0139
2021-05-26,36.1008,5.783374,3.8707,8.18,0.426,2.0586
2021-05-26,36.0985,5.829922,4.4628,8.208,0.4245,2.0612
2021-05-26,36.0648,5.809423,3.8249,8.203,0.4428,2.1638
2021-05-26,36.0762,5.79885,3.5806,8.194,0.339,2.1471
2021-05-26,36.0706,5.784496,3.3914,8.167,0.3428,2.2195
2021-05-27,36.0699,5.771662,3.2663,8.156,0.31,2.382
2021-05-27,36.0752,5.771706,3.4771,8.17,0.3818,2.3386
2021-05-27,36.0719,5.765934,3.3438,8.169,0.3657,2.3679
2021-05-27,36.0653,5.771235,3.401,8.178,0.4542,2.3931
2021-05-27,36.0658,5.837379,4.0341,8.231,0.5733,2.4797
2021-05-27,36.0808,5.841633,4.0144,8.235,0.4985,2.6727
2021-05-27,36.0758,5.810846,3.598,8.211,0.4092,2.6998
2021-05-27,36.0906,5.786524,3.1631,8.175,0.3833,2.7921
2021-05-28,36.0963,5.778132,3.1539,8.163,0.3978,2.9325
2021-05-28,36.0942,5.776106,3.1573,8.164,0.4016,2.9585
2021-05-28,36.1111,5.784786,3.209,8.163,0.3886,3.018
2021-05-28,36.1165,5.791958,3.4782,8.204,0.4909,3.0756
2021-05-28,36.0934,5.827139,3.9354,8.232,0.616,3.2083
2021-05-28,36.0958,5.841444,4.0171,8.236,0.6282,3.3857
2021-05-28,36.0903,5.808807,3.5233,8.209,0.468,3.4792
2021-05-28,36.0897,5.790255,3.2495,8.182,0.4703,3.5032
2021-05-29,36.0817,5.776395,3.1323,8.166,0.4649,3.6356
2021-05-29,36.0545,5.776648,3.165,8.178,0.4947,3.7458
2021-05-29,36.0775,5.774593,3.1859,8.174,0.5038,3.6543
2021-05-29,36.0812,5.79116,3.4654,8.213,0.6389,3.6455
2021-05-29,36.0792,5.828635,3.929,8.228,0.7205,3.6985
2021-05-29,36.1147,5.844347,3.9038,8.241,0.7106,3.7771
2021-05-29,36.1315,5.824249,3.5967,8.21,0.5794,3.911
2021-05-29,36.0964,5.799901,3.2613,8.183,0.5488,4.1483
2021-05-30,36.1027,5.790436,3.245,8.175,0.5717,4.2185
2021-05-30,36.1141,5.783338,3.1946,8.179,0.5206,4.2169
2021-05-30,36.1026,5.776251,3.1767,8.175,0.5473,4.4245
2021-05-30,36.0916,5.775208,3.2223,8.188,0.616,4.3615
2021-05-30,36.1355,5.818055,4.442,8.245,0.6618,4.2539
2021-05-30,36.1431,5.827104,4.441,8.241,0.7022,4.3836
2021-05-30,36.1526,5.783484,3.9884,8.21,0.5733,4.5465
2021-05-30,36.1618,5.762516,3.7066,8.184,0.5763,4.6274
2021-05-31,36.1664,5.755693,3.62,8.169,0.5557,4.6442
2021-05-31,36.1687,5.753446,3.6996,8.175,0.526,4.8357
2021-05-31,36.1843,5.753518,3.7278,8.181,0.5069,4.7293
2021-05-31,36.1971,5.760211,3.9575,8.214,0.587,4.6049
2021-05-31,36.1988,5.799396,4.4681,8.258,0.6816,4.5561
2021-05-31,36.2045,5.821447,4.4326,8.269,0.6862,4.6755
2021-05-31,36.2024,5.788888,4.0099,8.236,0.5878,5.5452
2021-05-31,36.2015,5.78182,3.735,8.216,0.5572,5.1527
2021-06-01,36.2004,5.771564,3.5321,8.203,0.5366,5.0383
2021-06-01,36.1941,5.759488,3.42,8.187,0.6038,5.4709
2021-06-01,36.2061,5.76943,3.6027,8.182,0.5496,4.9471
2021-06-01,36.2047,5.779547,3.2421,8.246,0.6312,4.7514
2021-06-01,36.1973,5.843025,3.7994,8.28,0.6679,4.965
2021-06-01,36.2058,5.868055,3.8495,8.277,0.6877,5.393
2021-06-01,36.1988,5.828239,3.451,8.255,0.5618,5.335
2021-06-01,36.1982,5.800455,3.1988,8.229,0.5664,5.6028
2021-06-02,36.2251,5.790838,3.6523,8.224,0.5603,5.5624
2021-06-02,36.2346,5.780807,3.6632,8.209,0.5725,5.5117
2021-06-02,36.2406,5.781966,3.0735,8.214,0.603,5.6292
2021-06-02,36.2374,5.794932,3.4349,8.258,0.6175,4.9459
2021-06-02,36.2319,5.833835,3.7367,8.287,0.6,5.1348
2021-06-02,36.2171,5.83148,3.8125,8.288,0.603,4.8532
2021-06-02,36.2281,5.816467,4.0199,8.265,0.5969,4.6728
2021-06-02,36.2291,5.803392,3.7048,8.245,0.5733,4.5454
2021-06-03,36.2391,5.796055,3.6312,8.237,0.5832,4.6682
2021-06-03,36.2455,5.771167,3.6926,8.236,0.5939,4.4966
2021-06-03,36.2366,5.775031,3.6066,8.228,0.5946,4.8979
2021-06-03,36.2141,5.79062,3.941,8.286,0.6854,4.537
2021-06-03,36.2264,5.841411,4.4593,8.314,0.7113,4.3341
2021-06-03,36.0798,5.803679,4.221,8.305,0.7396,4.8265
2021-06-03,36.1703,5.795148,3.9123,8.276,0.574,5.0402
2021-06-03,36.1811,5.784795,3.6099,8.257,0.5794,4.986
2021-06-04,36.1323,5.774486,3.586,8.253,0.5504,4.9398
2021-06-04,36.1862,5.77618,3.5508,8.24,0.5778,4.9574
2021-06-04,36.219,5.75899,3.5046,8.223,0.6,4.9017
2021-06-04,36.2301,5.762662,3.6061,8.252,0.6305,4.7586
2021-06-04,36.2212,5.818826,4.4977,8.305,0.6808,4.8048
2021-06-04,36.254,5.855397,4.6639,8.312,0.6831,4.8204
2021-06-04,36.2211,5.817294,4.07,8.277,0.5603,4.8544
2021-06-04,36.2719,5.804626,3.7032,8.244,0.5656,5.1901
2021-06-05,36.2776,5.785732,2.8838,8.231,0.5572,5.3812
2021-06-05,36.2803,5.777232,2.8618,8.212,0.5305,5.2649
2021-06-05,36.2646,5.766445,2.6544,8.182,0.5534,5.3373
2021-06-05,36.2829,5.761962,3.4066,8.185,0.5511,5.3064
2021-06-05,36.3106,5.827696,4.4262,8.282,0.7464,5.1077
2021-06-05,36.3113,5.872781,4.835,8.262,0.7388,5.4831
2021-06-05,36.3079,5.842111,3.3766,8.241,0.6457,5.8855
2021-06-05,36.2549,5.795621,2.9799,8.222,0.6175,5.7242
2021-06-06,36.2826,5.781786,2.8369,8.199,0.6488,6.0782
2021-06-06,36.2544,5.777159,2.7622,8.181,0.616,6.383
2021-06-06,36.2682,5.769294,2.6576,8.145,0.6625,6.6569
2021-06-06,36.2618,5.768426,2.6639,8.199,0.7457,7.308
2021-06-06,36.2804,5.824005,4.3178,8.26,0.7785,6.3978
2021-06-06,36.3034,5.876215,4.8752,8.292,0.767,7.2752
2021-06-06,36.276,5.835595,4.2382,8.282,0.6785,8.3968
2021-06-06,36.2726,5.807644,3.6811,8.259,0.6999,9.1109
2021-06-07,35.9676,5.754416,3.6257,8.263,0.6976,7.7048
2021-06-07,36.1253,5.770188,3.5963,8.255,0.6793,8.9511
2021-06-07,36.185,5.770732,3.6071,8.244,0.6808,6.5455
2021-06-07,36.2334,5.778751,3.9007,8.269,0.6251,6.6229
2021-06-07,36.2586,5.824477,4.4051,8.337,0.7785,5.1977
2021-06-07,36.2966,5.852603,4.5597,8.351,0.6991,5.1016
2021-06-07,36.3078,5.815293,3.9593,8.316,0.6557,5.646
2021-06-07,36.3222,5.796529,3.7106,8.296,0.6213,6.1743
2021-06-08,36.3259,5.795985,3.6891,8.294,0.5816,5.9897
2021-06-08,36.3446,5.795841,3.6169,8.289,0.6457,5.7444
2021-06-08,36.3354,5.792492,3.596,8.284,0.6457,6.0148
2021-06-08,36.3059,5.792144,3.8482,8.3,0.7068,5.1561
2021-06-08,36.3076,5.827805,4.4185,8.364,0.9769,6.1583
2021-06-08,36.3231,5.860919,4.6376,8.374,0.9097,5.9828
2021-06-08,36.3263,5.825278,4.1024,8.336,0.7625,6.4287
2021-06-08,36.3348,5.795442,3.6418,8.295,0.7846,7.4103
2021-06-09,36.3343,5.781606,3.5766,8.281,0.6991,7.173
2021-06-09,36.3299,5.776473,3.5607,8.286,0.8037,8.787
2021-06-09,36.3184,5.771205,3.3475,8.267,0.9181,9.3844
2021-06-09,36.3227,5.78921,3.7328,8.301,0.8189,7.6613
2021-06-09,36.3195,5.828387,4.3397,8.345,0.8868,9.8887
2021-06-09,36.3171,5.838446,4.3387,8.349,0.9479,8.1027
2021-06-09,36.317,5.827406,4.1308,8.334,0.6358,5.8348
2021-06-09,36.3169,5.811418,3.6302,8.297,0.6167,6.2437
2021-06-10,36.3111,5.796166,3.5622,8.284,0.5893,6.3666
2021-06-10,36.3153,5.793129,3.6102,8.293,0.5916,6.3734
2021-06-10,36.3141,5.787073,3.4795,8.277,0.6488,6.6923
2021-06-10,36.3127,5.791419,3.5848,8.327,0.7533,6.8995
2021-06-10,36.3091,5.847829,4.3621,8.348,0.7541,7.6273
2021-06-10,36.316,5.876106,4.5292,8.346,0.748,7.9833
2021-06-10,36.3156,5.847175,4.0139,8.312,0.6831,8.7271
2021-06-10,36.3134,5.831715,3.7084,8.287,0.6488,7.4751
2021-06-11,36.3084,5.815032,3.3835,8.262,0.6572,7.9562
2021-06-11,36.2924,5.803938,3.4359,8.254,0.6259,8.1583
2021-06-11,36.3058,5.788775,3.4061,8.204,0.616,8.256
2021-06-11,36.3012,5.776111,3.3069,8.236,0.6488,8.2266
2021-06-11,36.3028,5.762411,3.5946,8.259,0.6801,8.6005
2021-06-11,36.2993,5.784646,4.218,8.311,0.7106,8.7039
2021-06-11,36.3025,5.803213,4.3107,8.328,0.5839,9.2669
2021-06-11,36.3005,5.794463,3.8202,8.295,0.5832,8.8118
2021-06-12,36.297,5.781713,3.4364,8.275,0.5809,9.5175
2021-06-12,36.273,5.768897,3.4761,8.279,0.5359,8.5188
2021-06-12,36.2505,5.747994,3.4263,8.256,0.4977,7.7879
2021-06-12,36.2811,5.732297,3.2411,8.241,0.6259,7.6094
2021-06-12,36.277,5.802741,4.337,8.322,0.661,6.9708
2021-06-12,36.2815,5.840314,4.5295,8.353,0.6404,7.5781
2021-06-12,36.288,5.82357,4.1336,8.338,0.5237,7.7277
2021-06-12,36.296,5.799819,3.7086,8.314,0.5122,8.0519
2021-06-13,36.3161,5.787,3.4646,8.289,0.4939,8.3628
2021-06-13,36.3344,5.786639,3.4813,8.288,0.5031,7.5411
2021-06-13,36.3567,5.786893,3.4977,8.295,0.5008,7.8883
2021-06-13,36.3369,5.790297,3.8256,8.323,0.6221,8.2091
2021-06-13,36.3236,5.8354800000000004,4.4602,8.367,0.6244,8.816
2021-06-13,36.3079,5.824478,4.3294,8.365,0.603,7.9413
2021-06-13,36.3226,5.81766,4.2074,8.363,0.5359,9.1445
2021-06-13,36.3351,5.798675,3.6422,8.321,0.5168,8.882
2021-06-14,36.3407,5.792326,3.5456,8.308,0.4931,8.5459
2021-06-14,36.3591,5.793196,3.6959,8.312,0.5389,6.4696
2021-06-14,36.3613,5.789827,3.6438,8.315,0.4909,7.0349
2021-06-14,36.3763,5.809395,3.9456,8.344,0.5359,5.8794
2021-06-14,36.3621,5.847183,4.3355,8.379,0.645,6.3666
2021-06-14,36.3551,5.844826,4.1926,8.372,0.5458,6.0724
2021-06-14,36.3259,5.823353,3.9029,8.344,0.4855,6.2613
2021-06-14,36.3506,5.806253,3.7448,8.331,0.4657,5.4876
2021-06-15,36.3644,5.805426,3.7562,8.332,0.4466,5.2912
2021-06-15,36.3766,5.803091,3.7035,8.328,0.4474,5.4396
2021-06-15,36.3831,5.805064,3.7399,8.33,0.4504,5.1218
2021-06-15,36.393,5.811361,3.9427,8.344,0.5008,5.4499
2021-06-15,36.4022,5.833178,4.2239,8.364,0.4909,4.928
2021-06-15,36.3842,5.836143,4.3277,8.381,0.5389,5.1798
2021-06-15,36.3902,5.813546,3.9379,8.345,0.4817,5.5857
2021-06-15,36.3483,5.794464,3.7605,8.329,0.4603,5.5342
2021-06-16,36.3834,5.796893,3.7663,8.325,0.4313,5.1752
2021-06-16,36.3949,5.800924,3.8018,8.329,0.4352,5.1149
2021-06-16,36.4046,5.795733,3.7428,8.328,0.4649,5.4747
2021-06-16,36.4087,5.802265,3.9907,8.349,0.4504,4.9356
2021-06-16,36.4093,5.821743,4.2755,8.379,0.5038,4.957
2021-06-16,36.3371,5.8023,4.1319,8.362,0.4977,5.0985
2021-06-16,36.3719,5.800669,3.9395,8.347,0.4527,5.4888
2021-06-16,36.3921,5.79374,3.8672,8.339,0.4344,5.4712
2021-06-17,36.4087,5.78063,3.8731,8.337,0.468,5.4438
2021-06-17,36.412,5.776186,3.8371,8.337,0.4756,5.81
2021-06-17,36.4154,5.782404,3.8806,8.346,0.4848,5.7345
2021-06-17,36.4236,5.775824,4.0454,8.366,0.59,5.514
2021-06-17,36.4169,5.821343,4.3853,8.397,0.6465,5.4674
2021-06-17,36.4179,5.835781,4.4338,8.396,0.6045,5.6528
2021-06-17,36.4119,5.809432,4.0207,8.366,0.5618,5.7283
2021-06-17,36.4109,5.791422,3.7564,8.342,0.5382,5.9904
2021-06-18,36.4128,5.787691,3.6909,8.337,0.5214,5.8695
2021-06-18,36.4134,5.786351,3.6688,8.337,0.5206,5.9046
2021-06-18,36.4151,5.775462,3.5836,8.334,0.5404,6.0446
2021-06-18,36.4158,5.781543,3.8266,8.351,0.6389,5.6654
2021-06-18,36.4099,5.811543,4.3272,8.401,0.7525,6.0736
2021-06-18,36.4164,5.830584,4.4207,8.407,0.6496,5.9157
2021-06-18,36.4167,5.830475,4.3547,8.399,0.5878,6.7843
2021-06-18,36.4157,5.803179,3.8719,8.366,0.5504,6.7877
2021-06-19,36.416,5.775354,3.5537,8.333,0.529,7.1799
2021-06-19,36.4148,5.753054,3.3225,8.31,0.5527,7.4896
2021-06-19,36.4334,5.72576,3.0513,8.273,0.5252,6.4562
2021-06-19,36.4288,5.716556,3.1114,8.294,0.6145,6.2533
2021-06-19,36.4024,5.773761,4.2463,8.369,0.6351,6.2483
2021-06-19,36.4153,5.815034,4.7907,8.409,0.629,6.6523
2021-06-19,36.4166,5.797691,4.2703,8.394,0.5504,7.345
2021-06-19,36.409,5.770991,3.7641,8.359,0.5206,6.6641
2021-06-20,36.4002,5.762052,3.6291,8.342,0.516,7.2188
2021-06-20,36.4089,5.756653,3.6024,8.341,0.5092,7.2836
2021-06-20,36.4056,5.755662,3.6028,8.34,0.4863,6.4131
2021-06-20,36.4017,5.755648,3.6221,8.336,0.5275,6.1995
2021-06-20,36.3413,5.759527,3.9108,8.371,0.5946,6.4646
2021-06-20,36.3783,5.821379,4.6469,8.419,0.6167,6.552
2021-06-20,36.3874,5.799328,4.1438,8.391,0.4947,6.3513
2021-06-20,36.3918,5.779406,3.75,8.36,0.4886,6.7343
2021-06-21,36.3929,5.777742,3.7432,8.359,0.4497,6.0114
2021-06-21,36.3936,5.771894,3.6436,8.35,0.4695,5.813
2021-06-21,36.3941,5.769189,3.6228,8.34,0.4764,5.7863
2021-06-21,36.3905,5.78488,3.9785,8.386,0.4733,4.9501
2021-06-21,36.3912,5.808009,4.2045,8.399,0.4985,5.134
2021-06-21,36.3836,5.841197,4.5709,8.424,0.5321,5.2321
2021-06-21,36.3813,5.811361,4.134,8.394,0.4558,5.3572
2021-06-21,36.3895,5.791566,3.8233,8.368,0.4352,5.501
2021-06-22,36.3863,5.781969,3.7823,8.371,0.4458,5.5533
2021-06-22,36.3845,5.773276,3.7115,8.366,0.4359,5.2473
2021-06-22,36.3892,5.769977,3.7039,8.357,0.4146,5.2229
2021-06-22,36.3836,5.777054,3.9355,8.392,0.4748,4.9528
2021-06-22,36.3831,5.819629,4.3421,8.423,0.6137,5.3423
2021-06-22,36.3743,5.846514,4.4808,8.429,0.513,5.2469
2021-06-22,36.3641,5.815621,4.1475,8.403,0.4603,5.4037
2021-06-22,36.3731,5.786205,3.7409,8.366,0.4535,5.3701
2021-06-23,36.3819,5.772972,3.6739,8.358,0.4291,5.4979
2021-06-23,36.382,5.765977,3.6082,8.356,0.4245,5.5285
2021-06-23,36.3822,5.755937,3.4658,8.343,0.4458,5.8439
2021-06-23,36.3855,5.747781,3.5059,8.362,0.439,5.8901
2021-06-23,36.3816,5.828643,4.4726,8.431,0.516,5.8085
2021-06-23,36.3782,5.867732,4.7142,8.449,0.5359,6.5424
2021-06-23,36.38,5.849781,4.4809,8.411,0.4748,6.1598
2021-06-23,36.3881,5.811608,3.893,8.386,0.4275,5.6749
2021-06-24,36.3846,5.773985,3.4957,8.348,0.4664,5.6528
2021-06-24,36.3843,5.75525,3.4101,8.337,0.4489,5.5567
2021-06-24,36.3931,5.739645,3.185,8.314,0.4718,5.7631
2021-06-24,36.4024,5.743687,3.3034,8.328,0.468,5.6589
2021-06-24,36.4086,5.787473,3.8788,8.418,0.5847,5.4739
2021-06-24,36.4178,5.821271,4.206,8.428,0.5076,5.3801
2021-06-24,36.4155,5.820508,3.8348,8.403,0.4535,5.5067
2021-06-24,36.4142,5.796241,3.4278,8.369,0.4275,5.6986
2021-06-25,36.4155,5.776837,3.3656,8.368,0.4291,5.6883
2021-06-25,36.4193,5.773588,3.3582,8.367,0.4169,5.3656
2021-06-25,36.4134,5.770737,3.3355,8.364,0.4169,5.2794
2021-06-25,36.4016,5.767027,3.5107,8.407,0.4733,5.2752
2021-06-25,36.3988,5.804883,4.0318,8.447,0.4916,5.4827
2021-06-25,36.4071,5.816827,4.0763,8.454,0.5282,5.4869
2021-06-25,36.3999,5.79124,3.7951,8.421,0.4474,5.7306
2021-06-25,36.4049,5.749825,3.4017,8.385,0.426,6.1224
2021-06-26,36.3835,5.721758,3.3155,8.374,0.4436,6.1892
2021-06-26,36.3335,5.738777,3.3143,8.375,0.426,6.2731
2021-06-26,36.3218,5.733784,3.2599,8.363,0.4077,6.1514
2021-06-26,36.3169,5.734159,3.4045,8.381,0.4832,6.2826
2021-06-26,36.304,5.785407,4.1021,8.437,0.5237,6.132
2021-06-26,36.3097,5.809458,4.0764,8.448,0.526,6.9926
2021-06-26,36.311,5.793521,3.7643,8.411,0.4336,6.6298
2021-06-26,36.316,5.77279,3.4897,8.393,0.3787,6.1693
2021-06-27,36.3424,5.771134,3.4348,8.389,0.439,6.3692
2021-06-27,36.3638,5.774383,3.4578,8.389,0.4153,6.7381
2021-06-27,36.3514,5.768935,3.433,8.388,0.4191,5.7619
2021-06-27,36.3433,5.774541,3.6198,8.415,0.5046,5.538
2021-06-27,36.3664,5.811071,3.9835,8.443,0.6305,5.6284
2021-06-27,36.3667,5.803142,3.8362,8.419,0.4436,5.2561
2021-06-27,36.363,5.794863,3.675,8.407,0.4291,6.0728
2021-06-27,36.3631,5.780607,3.4448,8.392,0.3436,5.7169
2021-06-28,36.3672,5.772523,3.3733,8.384,0.3749,5.9294
2021-06-28,36.3677,5.770736,3.4158,8.381,0.3566,5.6242
2021-06-28,36.3757,5.753812,3.3703,8.382,0.3772,6.0244
2021-06-28,36.385,5.747369,3.5747,8.42,0.4107,5.5239
2021-06-28,36.3843,5.805028,4.0904,8.462,0.4146,5.6986
2021-06-28,36.3781,5.806406,3.9065,8.446,0.4382,5.8764
2021-06-28,36.3758,5.788965,3.8193,8.426,0.4069,6.1018
2021-06-28,36.3705,5.767445,3.4004,8.392,0.3551,6.2491
2021-06-29,36.3704,5.766621,3.3349,8.383,0.3604,6.1896
2021-06-29,36.3719,5.764422,3.3548,8.388,0.3718,6.2929
2021-06-29,36.3761,5.757982,3.3335,8.387,0.3673,6.1125
2021-06-29,36.376,5.747781,3.4826,8.412,0.3993,5.9809
2021-06-29,36.3735,5.792942,4.1036,8.468,0.4153,5.9805
2021-06-29,36.3802,5.817117,4.1704,8.468,0.4451,6.1163
2021-06-29,36.3837,5.772719,3.7556,8.437,0.4405,6.6408
2021-06-29,36.3783,5.752627,3.3847,8.398,0.413,6.7435
2021-06-30,36.374,5.737494,3.1826,8.373,0.4329,6.7393
2021-06-30,36.3731,5.722334,3.1546,8.369,0.4176,6.6828
2021-06-30,36.387,5.716627,3.3527,8.383,0.4207,6.5954
2021-06-30,36.4018,5.708259,3.4713,8.392,0.3993,6.7679
2021-06-30,36.3904,5.745737,4.0719,8.438,0.4291,7.0795
2021-06-30,36.3901,5.784105,4.2966,8.481,0.439,7.4923
2021-06-30,36.3665,5.776691,3.9522,8.443,0.3848,7.8158
2021-06-30,36.3567,5.750936,3.395,8.402,0.3871,8.4673
2021-07-01,36.3582,5.730474,3.2454,8.386,0.4069,8.475
2021-07-01,36.3527,5.716519,3.1819,8.374,0.4306,8.5818
2021-07-01,36.3403,5.70383,3.1215,8.369,0.413,8.6852
2021-07-01,36.3354,5.711778,3.2604,8.397,0.413,9.1155
2021-07-01,36.3362,5.758017,3.9806,8.438,0.4687,9.7571
2021-07-01,36.3329,5.796855,4.2044,8.467,0.5046,9.801
2021-07-01,36.3304,5.779224,3.9346,8.448,0.4367,10.3114
2021-07-01,36.3173,5.758631,3.438,8.407,0.3909,10.0596
2021-07-02,36.3246,5.743389,3.3621,8.402,0.3947,8.4677
2021-07-02,36.3088,5.752264,3.493,8.413,0.3665,9.5477
2021-07-02,36.2921,5.738531,3.5254,8.41,0.3718,6.6355
2021-07-02,36.2375,5.742088,3.6851,8.438,0.3947,6.3578
2021-07-02,36.2421,5.774597,3.9817,8.474,0.4458,6.9289
2021-07-02,36.2334,5.778679,3.9544,8.462,0.3947,5.8855
2021-07-02,36.2357,5.753382,3.6981,8.439,0.3482,5.8336
2021-07-02,36.2352,5.743041,3.5573,8.429,0.3436,5.7573
2021-07-03,36.2357,5.746362,3.544,8.422,0.4672,4.241
2021-07-03,36.2424,5.742254,3.4562,8.414,0.5725,3.9846
2021-07-03,36.2523,5.731517,3.4736,8.41,0.4718,4.294
2021-07-03,36.2519,5.743243,3.688,8.441,0.4764,4.3783
2021-07-03,36.2495,5.776826,3.9947,8.459,0.4481,4.5698
2021-07-03,36.2548,5.772499,3.9503,8.466,0.5069,4.9318
2021-07-03,36.2493,5.760841,3.7383,8.448,0.442,5.4045
2021-07-03,36.2424,5.743792,3.4902,8.419,0.426,5.4209
2021-07-04,36.2519,5.742326,3.4439,8.416,0.4062,5.2832
2021-07-04,36.2539,5.737202,3.3746,8.408,0.3924,5.4407
2021-07-04,36.2517,5.729743,3.2808,8.401,0.3474,5.4457
2021-07-04,36.2538,5.73301,3.4928,8.424,0.426,5.8935
2021-07-04,36.2515,5.771059,4.0086,8.466,0.4153,5.2607
2021-07-04,36.199,5.774343,4.0614,8.483,0.3657,5.1641
2021-07-04,36.2224,5.758787,3.7665,8.451,0.336,5.2473
2021-07-04,36.2117,5.741791,3.4382,8.418,0.3314,5.4091
2021-07-05,36.2246,5.722453,3.3018,8.403,0.3558,5.5742
2021-07-05,36.239,5.725294,3.3052,8.406,0.3856,5.2996
2021-07-05,36.2437,5.700366,3.0738,8.37,0.3795,5.5475
2021-07-05,36.2684,5.710128,3.3167,8.391,0.4481,5.9031
2021-07-05,36.285,5.776074,4.1359,8.454,0.4497,6.2464
2021-07-05,36.3043,5.80742,4.2161,8.491,0.5221,6.7419
2021-07-05,36.2948,5.797862,4.0058,8.467,0.5794,5.9221
2021-07-05,36.2739,5.770047,3.5062,8.43,0.4909,4.9959
2021-07-06,36.2488,5.740464,3.2975,8.405,0.5862,4.7369
2021-07-06,36.2516,5.726484,3.1976,8.395,0.5435,4.785
2021-07-06,36.2637,5.713772,3.0427,8.373,0.5603,4.6591
2021-07-06,36.2902,5.688766,3.0202,8.382,0.6457,4.5229
2021-07-06,36.272,5.759945,4.1392,8.459,0.6885,4.714
2021-07-06,36.2286,5.788809,4.1415,8.481,0.7342,4.7937
2021-07-06,36.2495,5.763234,3.9808,8.473,0.7037,4.981
2021-07-06,36.2514,5.715954,3.4726,8.439,0.6022,4.4138
2021-07-07,36.2456,5.705836,3.3675,8.408,0.6312,3.7996
2021-07-07,36.2916,5.697914,3.3093,8.402,0.6778,3.7695
2021-07-07,36.3052,5.705837,3.325,8.404,0.6076,3.7649
2021-07-07,36.3136,5.697742,3.3598,8.416,0.7152,3.6993
2021-07-07,36.2938,5.774164,4.0657,8.471,0.6724,3.5959
2021-07-07,36.298,5.7828,4.1062,8.478,0.7648,3.906
2021-07-07,36.3168,5.753803,3.8555,8.463,0.7731,3.9011
2021-07-07,36.3343,5.707832,3.4544,8.439,0.7388,3.6203
2021-07-08,36.3238,5.720942,3.3352,8.409,0.7098,3.457
2021-07-08,36.3252,5.724755,3.3247,8.402,0.7144,3.1557
2021-07-08,36.3277,5.715344,3.2247,8.387,0.7197,3.1896
2021-07-08,36.3225,5.716554,3.4239,8.412,0.8037,3.1645
2021-07-08,36.3137,5.793956,4.2619,8.483,0.8311,3.3987
2021-07-08,36.3009,5.791962,4.1179,8.481,0.883,3.3495
2021-07-08,36.299,5.777052,4.0058,8.471,0.8441,3.4609
2021-07-08,36.3019,5.729744,3.4194,8.423,0.8098,3.2671
2021-07-09,36.2942,5.725223,3.3655,8.419,0.7136,3.2526
2021-07-09,36.2931,5.716906,3.2834,8.402,0.703,3.3056
